qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms
7421,983,8,6,7,2,1:32.259,1:30.926,1:30.121,92259.0,90926.0,90121.0
7422,983,830,9,33,3,1:31.920,1:30.931,1:30.541,91920.0,90931.0,90541.0
7423,983,817,9,3,4,1:32.416,1:31.061,1:30.595,92416.0,91061.0,90595.0
7424,983,20,6,5,20,,,,,,
7425,983,839,10,31,6,1:32.527,1:31.651,1:31.478,92527.0,91651.0,91478.0
7426,983,838,1,2,7,1:32.838,1:31.848,1:31.582,92838.0,91848.0,91582.0
7427,983,807,4,27,8,1:32.586,1:31.778,1:31.607,92586.0,91777.0,91607.0
7428,983,815,10,11,9,1:32.768,1:31.484,1:31.658,92768.0,91484.0,91658.0
7429,983,4,1,14,10,1:33.049,1:32.010,1:31.704,93049.0,92009.0,91704.0
7430,983,13,3,19,11,1:32.267,1:32.034,,92267.0,92033.0,
7431,983,835,4,30,12,1:32.576,1:32.100,,92576.0,92100.0,
7432,983,840,3,18,13,1:33.000,1:32.307,,93000.0,92307.0,
7433,983,832,5,55,14,1:32.650,1:32.402,,92650.0,92402.0,
7434,983,842,5,10,15,1:32.547,1:32.558,,92547.0,92558.0,
7435,983,154,210,8,16,1:33.308,,,93308.0,,
7436,983,825,210,20,17,1:33.434,,,93434.0,,
7437,983,836,15,94,18,1:33.483,,,93483.0,,
7438,983,828,15,9,19,1:33.970,,,93970.0,,
7439,983,822,131,77,5,1:32.254,1:30.803,1:30.758,92253.0,90803.0,90758.0
7440,984,1,131,44,1,1:29.047,1:27.819,1:27.319,89047.0,87819.0,87319.0
7441,984,822,131,77,2,1:29.332,1:28.543,1:27.651,89332.0,88543.0,87651.0
7442,984,20,6,5,3,1:29.352,1:28.225,1:27.791,89352.0,88225.0,87791.0
7443,984,817,9,3,4,1:29.475,1:28.935,1:28.306,89475.0,88935.0,88306.0
7444,984,830,9,33,5,1:29.181,1:28.747,1:28.332,89181.0,88747.0,88332.0
7445,984,8,6,7,6,1:29.163,1:29.079,1:28.498,89163.0,89079.0,88498.0
7446,984,839,10,31,7,1:30.115,1:29.199,1:29.111,90115.0,89199.0,89111.0
7447,984,815,10,11,8,1:29.696,1:29.343,1:29.260,89696.0,89343.0,89260.0
7448,984,13,3,19,9,1:30.352,1:29.687,1:29.480,90352.0,89687.0,89480.0
7449,984,4,1,14,10,1:30.525,1:29.749,1:30.687,90525.0,89749.0,90687.0
7450,984,838,1,2,11,1:30.654,1:29.778,,90654.0,89777.0,
7451,984,807,4,27,12,1:30.252,1:29.879,,90252.0,89879.0,
7452,984,825,210,20,13,1:30.774,1:29.972,,90774.0,89972.0,
7453,984,835,4,30,14,1:30.516,1:30.022,,90515.0,90021.0,
7454,984,832,5,55,15,1:30.565,1:30.413,,90565.0,90413.0,
7455,984,154,210,8,16,1:30.849,,,90849.0,,
7456,984,842,5,10,17,1:31.317,,,91317.0,,
7457,984,840,3,18,18,1:31.409,,,91408.0,,
7458,984,828,15,9,19,1:31.597,,,91597.0,,
7459,984,836,15,94,20,1:31.885,,,91885.0,,
7460,985,1,131,44,1,1:34.822,1:33.437,1:33.108,94822.0,93437.0,93108.0
7461,985,20,6,5,2,1:35.420,1:34.103,1:33.347,95420.0,94103.0,93347.0
7462,985,822,131,77,3,1:35.309,1:33.769,1:33.568,95309.0,93769.0,93568.0
7463,985,817,9,3,4,1:35.991,1:34.495,1:33.577,95991.0,94495.0,93577.0
7464,985,8,6,7,5,1:35.649,1:33.840,1:33.577,95649.0,93840.0,93577.0
7465,985,830,9,33,6,1:34.899,1:34.716,1:33.658,94899.0,94716.0,93658.0
7466,985,839,10,31,7,1:35.849,1:35.113,1:34.647,95848.0,95113.0,94646.0
7467,985,832,4,55,8,1:35.517,1:34.899,1:34.852,95517.0,94899.0,94852.0
7468,985,4,1,14,9,1:35.712,1:35.046,1:35.007,95712.0,95045.0,95007.0
7469,985,815,10,11,10,1:36.358,1:34.789,1:35.148,96358.0,94789.0,95148.0
7470,985,13,3,19,11,1:35.603,1:35.155,,95603.0,95155.0,
7471,985,826,5,26,12,1:36.073,1:35.529,,96073.0,95529.0,
7472,985,838,1,2,13,1:36.286,1:35.641,,96286.0,95640.0,
7473,985,154,210,8,14,1:36.835,1:35.870,,96835.0,95870.0,
7474,985,807,4,27,15,1:35.740,,,95740.0,,
7475,985,828,15,9,16,1:36.842,,,96842.0,,
7476,985,840,3,18,17,1:36.868,,,96868.0,,
7477,985,843,5,39,18,1:36.889,,,96889.0,,
7478,985,836,15,94,19,1:37.179,,,97179.0,,
7479,985,825,210,20,20,1:37.394,,,97394.0,,
7480,986,20,6,5,1,1:17.665,1:16.870,1:16.488,77664.0,76870.0,76488.0
7481,986,830,9,33,2,1:17.630,1:16.524,1:16.574,77630.0,76524.0,76574.0
7482,986,1,131,44,3,1:17.518,1:17.035,1:16.934,77518.0,77035.0,76934.0
7483,986,822,131,77,4,1:17.578,1:17.161,1:16.958,77578.0,77161.0,76958.0
7484,986,8,6,7,5,1:18.148,1:17.534,1:17.238,78148.0,77533.0,77238.0
7485,986,839,10,31,6,1:18.336,1:17.827,1:17.437,78336.0,77827.0,77437.0
7486,986,817,9,3,7,1:18.208,1:17.631,1:17.447,78208.0,77631.0,77447.0
7487,986,807,4,27,8,1:18.322,1:17.792,1:17.466,78322.0,77792.0,77466.0
7488,986,832,4,55,9,1:18.405,1:17.753,1:17.794,78405.0,77753.0,77794.0
7489,986,815,10,11,10,1:18.020,1:17.868,1:17.807,78020.0,77868.0,77807.0
7490,986,13,3,19,11,1:18.570,1:18.099,,78570.0,78099.0,
7491,986,840,3,18,12,1:18.902,1:19.159,,78902.0,79158.0,
7492,986,843,5,28,13,1:18.683,,,78683.0,,
7493,986,4,1,14,14,1:17.710,,,77710.0,,
7494,986,838,1,2,15,1:18.578,,,78578.0,,
7495,986,828,15,9,16,1:19.176,,,79176.0,,
7496,986,836,15,94,17,1:19.333,,,79333.0,,
7497,986,825,210,20,18,1:19.443,,,79443.0,,
7498,986,154,210,8,19,1:19.473,,,79473.0,,
7499,987,822,131,77,1,1:09.452,1:08.638,1:08.322,69452.0,68638.0,68322.0
7500,987,20,6,5,2,1:09.643,1:08.494,1:08.360,69643.0,68494.0,68360.0
7501,987,8,6,7,3,1:09.405,1:09.116,1:08.538,69405.0,69116.0,68538.0
7502,987,830,9,33,4,1:09.820,1:09.050,1:08.925,69820.0,69050.0,68925.0
7503,987,817,9,3,5,1:09.828,1:09.533,1:09.330,69828.0,69533.0,69330.0
7504,987,815,10,11,6,1:10.145,1:09.760,1:09.598,70145.0,69760.0,69598.0
7505,987,4,1,14,7,1:10.172,1:09.593,1:09.617,70172.0,69593.0,69617.0
7506,987,807,4,27,8,1:10.078,1:09.726,1:09.703,70078.0,69726.0,69703.0
7507,987,832,4,55,9,1:10.227,1:09.768,1:09.805,70227.0,69768.0,69805.0
7508,987,13,3,19,10,1:09.789,1:09.612,1:09.841,69789.0,69612.0,69841.0
7509,987,839,10,31,11,1:10.168,1:09.830,,70168.0,69830.0,
7510,987,154,210,8,12,1:10.148,1:09.879,,70148.0,69879.0,
7511,987,838,1,2,13,1:10.286,1:10.116,,70286.0,70116.0,
7512,987,825,210,20,14,1:10.521,1:10.154,,70521.0,70154.0,
7513,987,843,5,28,15,1:10.625,,,70625.0,,
7514,987,836,15,94,16,1:10.678,,,70678.0,,
7515,987,842,5,10,17,1:10.686,,,70686.0,,
7516,987,840,3,18,18,1:10.776,,,70776.0,,
7517,987,828,15,9,19,1:10.875,,,70875.0,,
7520,988,822,131,77,1,1:37.356,1:36.822,1:36.231,97356.0,96822.0,96231.0
7519,987,1,131,44,20,,,,,,
7521,988,1,131,44,2,1:37.391,1:36.742,1:36.403,97390.0,96741.0,96402.0
7522,988,20,6,5,3,1:37.817,1:37.023,1:36.777,97817.0,97023.0,96777.0
7523,988,817,9,3,4,1:38.016,1:37.583,1:36.959,98015.0,97583.0,96959.0
7524,988,8,6,7,5,1:37.453,1:37.302,1:36.985,97453.0,97301.0,96985.0
7525,988,830,9,33,6,1:38.021,1:37.777,1:37.328,98021.0,97777.0,97328.0
7526,988,807,4,27,7,1:38.781,1:38.138,1:38.282,98781.0,98138.0,98282.0
7527,988,815,10,11,8,1:38.601,1:38.359,1:38.374,98601.0,98359.0,98374.0
7528,988,839,10,31,9,1:38.896,1:38.392,1:38.397,98896.0,98392.0,98396.0
7529,988,13,3,19,10,1:38.629,1:38.565,1:38.550,98628.0,98565.0,98550.0
7530,988,4,1,14,11,1:38.820,1:38.636,,98820.0,98636.0,
7531,988,832,4,55,12,1:38.810,1:38.725,,98810.0,98725.0,
7532,988,838,1,2,13,1:38.777,1:38.808,,98777.0,98808.0,
7533,988,825,210,20,14,1:39.395,1:39.298,,99395.0,99298.0,
7534,988,840,3,18,15,1:39.503,1:39.646,,99503.0,99646.0,
7535,988,154,210,8,16,1:39.516,,,99515.0,,
7536,988,842,5,10,17,1:39.724,,,99723.0,,
7537,988,836,15,94,18,1:39.930,,,99930.0,,
7538,988,828,15,9,19,1:39.994,,,99994.0,,
7539,988,843,5,28,20,1:40.471,,,100471.0,,
7540,989,1,131,44,1,1:22.824,1:22.051,1:21.164,82824.0,82051.0,81164.0
7541,989,8,6,7,2,1:23.096,1:22.507,1:21.828,83096.0,82507.0,81828.0
7542,989,20,6,5,3,1:23.348,1:21.944,1:21.838,83348.0,81944.0,81838.0
7543,989,830,9,33,4,1:23.483,1:22.416,1:21.879,83483.0,82416.0,81879.0
7544,989,817,9,3,5,1:23.494,1:22.897,1:22.152,83494.0,82896.0,82152.0
7545,989,825,210,20,6,1:23.909,1:23.300,1:23.187,83908.0,83300.0,83187.0
7546,989,154,210,8,7,1:23.671,1:23.468,1:23.339,83670.0,83468.0,83339.0
7547,989,807,4,27,8,1:23.782,1:23.544,1:23.532,83782.0,83544.0,83532.0
7548,989,832,4,55,9,1:23.529,1:23.061,1:23.577,83529.0,83061.0,83577.0
7549,989,822,131,77,10,1:23.686,1:22.089,,83686.0,82089.0,
7550,989,4,1,14,11,1:23.597,1:23.692,,83597.0,83692.0,
7551,989,838,1,2,12,1:24.073,1:23.853,,84073.0,83853.0,
7552,989,815,10,11,13,1:24.344,1:24.005,,84344.0,84005.0,
7553,989,840,3,18,14,1:24.464,1:24.230,,84464.0,84230.0,
7554,989,839,10,31,15,1:24.503,1:24.786,,84503.0,84786.0,
7555,989,843,5,28,16,1:24.532,,,84532.0,,
7556,989,828,15,9,17,1:24.556,,,84556.0,,
7557,989,844,15,16,18,1:24.636,,,84636.0,,
7558,989,845,3,35,19,1:24.922,,,84922.0,,
7559,989,842,5,10,20,1:25.295,,,85295.0,,
7560,990,20,6,5,1,1:29.060,1:28.341,1:27.958,89060.0,88341.0,87958.0
7561,990,8,6,7,2,1:28.951,1:28.515,1:28.101,88951.0,88515.0,88101.0
7562,990,822,131,77,3,1:29.275,1:28.794,1:28.124,89275.0,88794.0,88124.0
7563,990,1,131,44,4,1:29.396,1:28.458,1:28.220,89396.0,88458.0,88220.0
7564,990,817,9,3,5,1:29.552,1:28.962,1:28.398,89551.0,88962.0,88398.0
7565,990,842,5,10,6,1:30.121,1:29.836,1:29.329,90121.0,89836.0,89329.0
7566,990,825,210,20,7,1:29.594,1:29.623,1:29.358,89594.0,89623.0,89358.0
7567,990,807,4,27,8,1:30.260,1:29.187,1:29.570,90260.0,89187.0,89570.0
7568,990,839,10,31,9,1:30.338,1:30.009,1:29.874,90338.0,90009.0,89874.0
7569,990,832,4,55,10,1:29.893,1:29.802,1:29.986,89893.0,89801.0,89986.0
7570,990,843,5,28,11,1:30.412,1:30.105,,90412.0,90105.0,
7571,990,815,10,11,12,1:30.218,1:30.156,,90218.0,90156.0,
7572,990,4,1,14,13,1:30.530,1:30.212,,90530.0,90212.0,
7573,990,838,1,2,14,1:30.479,1:30.525,,90479.0,90525.0,
7574,990,830,9,33,15,1:29.374,,,89374.0,,
7575,990,154,210,8,16,1:30.530,,,90530.0,,
7576,990,828,15,9,17,1:31.063,,,91063.0,,
7577,990,845,3,35,18,1:31.414,,,91414.0,,
7578,990,844,15,16,19,1:31.420,,,91420.0,,
7579,990,840,3,18,20,1:31.503,,,91503.0,,
7580,991,20,6,5,1,1:32.171,1:32.385,1:31.095,92170.0,92384.0,91095.0
7581,991,8,6,7,2,1:32.474,1:32.286,1:31.182,92473.0,92286.0,91182.0
7582,991,822,131,77,3,1:32.921,1:32.063,1:31.625,92920.0,92063.0,91625.0
7583,991,1,131,44,4,1:33.283,1:31.914,1:31.675,93283.0,91914.0,91675.0
7584,991,830,9,33,5,1:32.932,1:32.809,1:31.796,92932.0,92809.0,91795.0
7585,991,817,9,3,6,1:33.877,1:32.688,1:31.948,93877.0,92688.0,91948.0
7586,991,807,4,27,7,1:33.545,1:32.494,1:32.532,93545.0,92494.0,92532.0
7587,991,815,10,11,8,1:33.464,1:32.931,1:32.758,93464.0,92931.0,92758.0
7588,991,832,4,55,9,1:33.315,1:32.970,1:32.819,93315.0,92970.0,92819.0
7589,991,154,210,8,10,1:33.238,1:32.524,1:32.855,93238.0,92524.0,92854.0
7590,991,825,210,20,11,1:33.359,1:32.986,,93359.0,92985.0,
7591,991,839,10,31,12,1:33.585,1:33.057,,93585.0,93057.0,
7592,991,4,1,14,13,1:33.428,1:33.232,,93428.0,93232.0,
7593,991,838,1,2,14,1:33.824,1:33.505,,93824.0,93505.0,
7594,991,843,5,28,15,1:34.013,1:33.795,,94013.0,93795.0,
7595,991,845,3,35,16,1:34.062,,,94062.0,,
7596,991,842,5,10,17,1:34.101,,,94101.0,,
7597,991,840,3,18,18,1:34.285,,,94285.0,,
7598,991,844,15,16,19,1:34.454,,,94454.0,,
7599,991,828,15,9,20,1:34.914,,,94914.0,,
7600,992,20,6,5,1,1:42.762,1:43.015,1:41.498,102762.0,103015.0,101497.0
7601,992,1,131,44,2,1:42.693,1:42.676,1:41.677,102693.0,102676.0,101676.0
7602,992,822,131,77,3,1:43.355,1:42.679,1:41.837,103354.0,102679.0,101837.0
7603,992,817,9,3,4,1:42.857,1:43.482,1:41.911,102857.0,103482.0,101911.0
7604,992,830,9,33,5,1:42.642,1:42.901,1:41.994,102642.0,102901.0,101994.0
7605,992,8,6,7,6,1:42.538,1:42.510,1:42.490,102538.0,102509.0,102490.0
7606,992,839,10,31,7,1:43.021,1:42.967,1:42.523,103021.0,102967.0,102523.0
7607,992,815,10,11,8,1:43.992,1:43.366,1:42.547,103991.0,103366.0,102547.0
7608,992,807,4,27,9,1:43.746,1:43.232,1:43.066,103746.0,103232.0,103066.0
7609,992,832,4,55,10,1:43.426,1:43.464,1:43.351,103426.0,103464.0,103351.0
7610,992,840,3,18,11,1:44.359,1:43.585,,104359.0,103585.0,
7611,992,845,3,35,12,1:44.261,1:43.886,,104261.0,103886.0,
7612,992,4,1,14,13,1:44.010,1:44.019,,104009.0,104019.0,
7613,992,844,15,16,14,1:43.752,1:44.074,,103752.0,104074.0,
7614,992,825,210,20,15,1:43.674,1:44.759,,103674.0,104759.0,
7615,992,838,1,2,16,1:44.489,,,104489.0,,
7616,992,842,5,10,17,1:44.496,,,104496.0,,
7617,992,828,15,9,18,1:45.541,,,105541.0,,
7618,992,843,5,28,19,1:57.354,,,117354.0,,
7619,992,154,210,8,20,,,,,,
7620,993,1,131,44,1,1:17.633,1:17.166,1:16.173,77633.0,77166.0,76173.0
7621,993,822,131,77,2,1:17.674,1:17.111,1:16.213,77674.0,77111.0,76213.0
7622,993,20,6,5,3,1:17.031,1:16.802,1:16.305,77031.0,76801.0,76305.0
7623,993,8,6,7,4,1:17.483,1:17.071,1:16.612,77483.0,77071.0,76612.0
7624,993,830,9,33,5,1:17.411,1:17.266,1:16.816,77411.0,77265.0,76816.0
7625,993,817,9,3,6,1:17.623,1:17.638,1:16.818,77623.0,77638.0,76818.0
7626,993,825,210,20,7,1:18.169,1:17.618,1:17.676,78169.0,77618.0,77676.0
7627,993,4,1,14,8,1:18.276,1:18.100,1:17.721,78276.0,78100.0,77721.0
7628,993,832,4,55,9,1:18.480,1:17.803,1:17.790,78480.0,77803.0,77789.0
7629,993,154,210,8,10,1:18.305,1:17.699,1:17.835,78305.0,77699.0,77835.0
7630,993,838,1,2,11,1:18.885,1:18.323,,78885.0,78323.0,
7631,993,842,5,10,12,1:18.550,1:18.463,,78550.0,78463.0,
7632,993,839,10,31,13,1:18.813,1:18.696,,78813.0,78696.0,
7633,993,844,15,16,14,1:18.661,1:18.910,,78661.0,78910.0,
7634,993,815,10,11,15,1:18.740,1:19.098,,78740.0,79098.0,
7635,993,807,4,27,16,1:18.923,,,78923.0,,
7636,993,828,15,9,17,1:19.493,,,79493.0,,
7637,993,845,3,35,18,1:19.695,,,79695.0,,
7638,993,840,3,18,19,1:20.225,,,80225.0,,
7639,993,843,5,28,20,,,,,,
7640,994,817,9,3,1,1:12.013,1:11.278,1:10.810,72013.0,71278.0,70810.0
7641,994,20,6,5,2,1:12.415,1:11.518,1:11.039,72414.0,71518.0,71039.0
7642,994,1,131,44,3,1:12.460,1:11.584,1:11.232,72460.0,71584.0,71232.0
7643,994,8,6,7,4,1:12.639,1:11.391,1:11.266,72639.0,71391.0,71266.0
7644,994,4,1,14,7,1:12.657,1:12.269,1:12.110,72657.0,72269.0,72110.0
7645,994,832,4,55,8,1:12.950,1:12.286,1:12.130,72950.0,72286.0,72130.0
7646,994,815,10,11,9,1:12.848,1:12.194,1:12.154,72848.0,72194.0,72154.0
7647,994,842,5,10,10,1:12.941,1:12.313,1:12.221,72941.0,72313.0,72221.0
7648,994,838,1,2,12,1:12.463,1:12.440,,72463.0,72440.0,
7649,994,845,3,35,13,1:12.706,1:12.521,,72706.0,72521.0,
7650,994,844,15,16,14,1:12.829,1:12.714,,72829.0,72714.0,
7651,994,154,210,8,15,1:12.930,1:12.728,,72930.0,72728.0,
7652,994,843,5,28,16,1:13.179,,,73179.0,,
7653,994,828,15,9,17,1:13.265,,,73265.0,,
7654,994,840,3,18,18,1:13.323,,,73323.0,,
7655,994,825,210,20,19,1:13.393,,,73393.0,,
7656,994,830,9,33,20,,,,,,
7657,994,822,131,77,5,1:12.434,1:12.002,1:11.441,72434.0,72002.0,71441.0
7658,994,839,10,31,6,1:13.028,1:12.188,1:12.061,73028.0,72188.0,72061.0
7659,994,807,4,27,11,1:13.065,1:12.411,,73065.0,72411.0,
7660,995,20,6,5,1,1:11.710,1:11.524,1:10.764,71710.0,71524.0,70764.0
7661,995,822,131,77,2,1:11.950,1:11.514,1:10.857,71950.0,71514.0,70857.0
7662,995,830,9,33,3,1:12.008,1:11.472,1:10.937,72008.0,71472.0,70937.0
7663,995,1,131,44,4,1:11.835,1:11.740,1:10.996,71835.0,71740.0,70996.0
7664,995,8,6,7,5,1:11.725,1:11.620,1:11.095,71725.0,71620.0,71095.0
7665,995,817,9,3,6,1:12.459,1:11.434,1:11.116,72459.0,71434.0,71116.0
7666,995,807,4,27,7,1:12.795,1:11.916,1:11.973,72795.0,71916.0,71973.0
7667,995,839,10,31,8,1:12.577,1:12.141,1:12.084,72577.0,72141.0,72084.0
7668,995,832,4,55,9,1:12.689,1:12.097,1:12.168,72689.0,72097.0,72168.0
7669,995,815,10,11,10,1:12.702,1:12.395,1:12.671,72702.0,72395.0,72670.0
7670,995,843,5,28,12,1:12.587,1:12.635,,72587.0,72635.0,
7671,995,4,1,14,14,1:12.979,1:12.856,,72979.0,72856.0,
7672,995,838,1,2,15,1:12.998,1:12.865,,72998.0,72865.0,
7673,995,842,5,10,16,1:13.047,,,73047.0,,
7674,995,840,3,18,17,1:13.590,,,73590.0,,
7675,995,845,3,35,18,1:13.643,,,73643.0,,
7676,995,828,15,9,19,1:14.593,,,74593.0,,
7677,995,154,210,8,20,,,,,,
7678,995,825,210,20,11,1:12.680,1:12.606,,72680.0,72606.0,
7679,995,844,15,16,13,1:12.945,1:12.661,,72945.0,72661.0,
7680,996,1,131,44,1,1:31.271,1:30.645,1:30.029,91271.0,90645.0,90029.0
7681,996,822,131,77,2,1:31.776,1:31.227,1:30.147,91776.0,91227.0,90146.0
7682,996,20,6,5,3,1:31.820,1:30.751,1:30.400,91820.0,90751.0,90400.0
7683,996,830,9,33,4,1:31.531,1:30.818,1:30.705,91531.0,90818.0,90705.0
7684,996,817,9,3,5,1:31.910,1:31.538,1:30.895,91910.0,91538.0,90895.0
7685,996,8,6,7,6,1:31.567,1:30.772,1:31.057,91567.0,90771.0,91057.0
7686,996,832,4,55,7,1:32.394,1:32.016,1:32.126,92394.0,92015.0,92126.0
7687,996,844,15,16,8,1:32.538,1:32.055,1:32.635,92538.0,92055.0,92634.0
7688,996,825,210,20,9,1:32.169,1:31.510,1:32.930,92169.0,91510.0,92930.0
7689,996,154,210,8,10,1:32.083,1:31.472,,92083.0,91472.0,
7690,996,839,10,31,11,1:32.786,1:32.075,,92786.0,92075.0,
7691,996,807,4,27,12,1:32.949,1:32.115,,92949.0,92115.0,
7692,996,815,10,11,13,1:32.692,1:32.454,,92692.0,92454.0,
7693,996,842,5,10,14,1:32.447,1:32.460,,92447.0,92460.0,
7694,996,828,15,9,15,1:32.804,1:32.820,,92804.0,92820.0,
7695,996,4,1,14,16,1:32.976,,,92976.0,,
7696,996,843,5,28,17,1:33.025,,,93025.0,,
7697,996,838,1,2,18,1:33.162,,,93162.0,,
7698,996,845,3,35,19,1:33.636,,,93636.0,,
7699,996,840,3,18,20,1:33.729,,,93729.0,,
7700,997,822,131,77,1,1:04.175,1:03.756,1:03.130,64175.0,63756.0,63130.0
7701,997,1,131,44,2,1:04.080,1:03.577,1:03.149,64080.0,63577.0,63149.0
7702,997,20,6,5,3,1:04.347,1:03.544,1:03.464,64346.0,63544.0,63464.0
7703,997,8,6,7,4,1:04.234,1:03.975,1:03.660,64233.0,63975.0,63660.0
7704,997,830,9,33,5,1:04.273,1:04.001,1:03.840,64272.0,64001.0,63840.0
7705,997,154,210,8,6,1:04.242,1:04.059,1:03.892,64242.0,64059.0,63892.0
7706,997,817,9,3,7,1:04.723,1:04.403,1:03.996,64723.0,64403.0,63996.0
7707,997,825,210,20,8,1:04.460,1:04.291,1:04.051,64459.0,64291.0,64051.0
7708,997,832,4,55,9,1:04.948,1:04.561,1:04.725,64948.0,64561.0,64724.0
7709,997,807,4,27,10,1:04.864,1:04.676,1:05.019,64864.0,64676.0,65019.0
7710,997,839,10,31,11,1:05.148,1:04.845,,65147.0,64845.0,
7711,997,842,5,10,12,1:05.011,1:04.874,,65010.0,64873.0,
7712,997,844,15,16,13,1:04.967,1:04.979,,64967.0,64979.0,
7713,997,4,1,14,14,1:04.965,1:05.058,,64965.0,65057.0,
7714,997,840,3,18,15,1:05.264,1:05.286,,65263.0,65286.0,
7715,997,838,1,2,16,1:05.271,,,65271.0,,
7716,997,815,10,11,17,1:05.279,,,65279.0,,
7717,997,845,3,35,18,1:05.322,,,65322.0,,
7718,997,843,5,28,19,1:05.366,,,65366.0,,
7719,997,828,15,9,20,1:05.479,,,65479.0,,
7720,998,1,131,44,1,1:26.818,1:26.256,1:25.892,86818.0,86256.0,85892.0
7721,998,20,6,5,2,1:26.585,1:26.372,1:25.936,86585.0,86372.0,85936.0
7722,998,8,6,7,3,1:27.549,1:26.483,1:25.990,87549.0,86483.0,85990.0
7723,998,822,131,77,4,1:27.025,1:26.413,1:26.217,87025.0,86413.0,86217.0
