result_id,race_id,season_round,year,round,name,date,circuit_id,driver_id,constructor_id,grid,qualifying_position,position_numeric,position_order,position_text,points,laps,milliseconds,fastest_lap_time,fastest_lap_speed,finished,positions_gained,status_id
21922,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,817,5,8,8,13.0,13,13,0.0,69,,1:26.863,181.568,1,-5.0,11
21923,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,823,207,20,20,14.0,14,14,0.0,68,,1:27.473,180.302,1,6.0,12
21924,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,819,207,19,19,15.0,15,15,0.0,68,,1:27.725,179.784,1,4.0,12
21925,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,824,206,21,21,16.0,16,16,0.0,67,,1:28.250,178.715,1,5.0,13
21926,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,820,206,22,22,17.0,17,17,0.0,67,,1:28.160,178.897,1,5.0,13
21927,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,814,10,18,18,18.0,18,18,0.0,66,,1:26.608,182.103,1,0.0,9
21928,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,3,131,4,4,19.0,19,19,0.0,64,,1:25.089,185.354,1,-15.0,5
21929,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,822,3,16,16,,20,R,0.0,42,,1:27.127,181.018,0,,9
21930,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,821,15,17,17,,21,R,0.0,28,,1:29.135,176.94,0,,7
21931,890,2013_R10,2013,10,Hungarian Grand Prix,2013-07-28,11,16,10,11,11,,22,R,0.0,19,,1:28.548,178.113,0,,9
21932,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,20,9,2,2,1.0,1,1,25.0,44,5022196.0,1:50.756,227.657,1,1.0,1
21933,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,4,6,9,9,2.0,2,2,18.0,44,5039065.0,1:51.383,226.375,1,7.0,1
21934,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,1,131,1,1,3.0,3,3,15.0,44,5049930.0,1:51.596,225.943,1,-2.0,1
21935,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,3,131,4,4,4.0,4,4,12.0,44,5052068.0,1:51.582,225.971,1,0.0,1
21936,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,17,9,3,3,5.0,5,5,10.0,44,5056041.0,1:51.397,226.347,1,-2.0,1
21937,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,18,1,6,6,6.0,6,6,8.0,44,5062990.0,1:50.823,227.519,1,0.0,1
21938,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,13,6,10,10,7.0,7,7,6.0,44,5076118.0,1:52.182,224.763,1,3.0,1
21939,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,154,208,7,7,8.0,8,8,4.0,44,5078042.0,1:52.497,224.133,1,-1.0,1
21940,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,16,10,12,12,9.0,9,9,2.0,44,5091743.0,1:52.226,224.675,1,3.0,1
21941,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,817,5,19,19,10.0,10,10,1.0,44,5095666.0,1:50.967,227.224,1,9.0,1
21942,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,815,1,13,13,11.0,11,11,0.0,44,5104132.0,1:53.472,222.208,1,2.0,1
21943,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,818,5,18,18,12.0,12,12,0.0,44,5108936.0,1:53.065,223.008,1,6.0,1
21944,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,807,15,11,11,13.0,13,13,0.0,44,5110454.0,1:53.110,222.919,1,-2.0,1
21945,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,821,15,21,21,14.0,14,14,0.0,44,5122632.0,1:51.849,225.432,1,7.0,1
21946,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,822,3,20,20,15.0,15,15,0.0,44,5129652.0,1:52.688,223.754,1,5.0,1
21947,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,823,207,14,14,16.0,16,16,0.0,43,,1:53.995,221.188,1,-2.0,11
21948,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,813,3,17,17,17.0,17,17,0.0,43,,1:52.579,223.97,1,0.0,11
21949,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,824,206,15,15,18.0,18,18,0.0,43,,1:54.894,219.457,1,-3.0,11
21950,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,820,206,16,16,19.0,19,19,0.0,42,,1:54.924,219.4,1,-3.0,12
21951,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,814,10,5,5,,20,R,0.0,26,,1:54.757,219.719,0,,4
21952,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,8,208,8,8,,21,R,0.0,25,,1:53.688,221.785,0,,23
21953,891,2013_R11,2013,11,Belgian Grand Prix,2013-08-25,13,819,207,22,22,,22,R,0.0,8,,1:57.330,214.901,0,,44
21954,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,20,9,1,1,1.0,1,1,25.0,53,4713352.0,1:27.190,239.187,1,0.0,1
21955,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,4,6,5,5,2.0,2,2,18.0,53,4718819.0,1:26.797,240.27,1,3.0,1
21956,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,17,9,2,2,3.0,3,3,15.0,53,4719702.0,1:26.690,240.567,1,-1.0,1
21957,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,13,6,4,4,4.0,4,4,12.0,53,4722713.0,1:27.095,239.448,1,0.0,1
21958,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,807,15,3,3,5.0,5,5,10.0,53,4723707.0,1:26.716,240.495,1,-2.0,1
21959,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,3,131,6,6,6.0,6,6,8.0,53,4724351.0,1:26.500,241.095,1,0.0,1
21960,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,817,5,7,7,7.0,7,7,6.0,53,4745681.0,1:27.294,238.903,1,0.0,1
21961,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,154,208,13,13,8.0,8,8,4.0,53,4746482.0,1:27.043,239.591,1,5.0,1
21962,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,1,131,12,12,9.0,9,9,2.0,53,4746879.0,1:25.849,242.924,1,3.0,1
21963,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,18,1,9,9,10.0,10,10,1.0,53,4751679.0,1:27.830,237.445,1,-1.0,1
21964,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,8,208,11,11,11.0,11,11,0.0,53,4752047.0,1:26.948,239.853,1,0.0,1
21965,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,815,1,8,8,12.0,12,12,0.0,53,4753117.0,1:27.607,238.049,1,-4.0,1
21966,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,821,15,16,17,13.0,13,13,0.0,53,4754232.0,1:27.092,239.457,1,3.0,1
21967,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,813,3,14,15,14.0,14,14,0.0,53,4762437.0,1:26.981,239.762,1,0.0,1
21968,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,822,3,18,18,15.0,15,15,0.0,53,4770179.0,1:27.166,239.253,1,3.0,1
21969,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,16,10,17,14,16.0,16,16,0.0,52,,1:27.418,238.564,1,1.0,11
21970,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,819,207,20,20,17.0,17,17,0.0,52,,1:28.620,235.328,1,3.0,11
21971,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,823,207,19,19,18.0,18,18,0.0,52,,1:28.663,235.214,1,1.0,11
21972,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,824,206,21,21,19.0,19,19,0.0,52,,1:29.595,232.767,1,2.0,11
21973,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,820,206,22,22,20.0,20,20,0.0,52,,1:29.491,233.037,1,2.0,11
21974,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,818,5,10,10,,21,R,0.0,14,,1:29.710,232.469,0,,7
21975,892,2013_R12,2013,12,Italian Grand Prix,2013-09-08,14,814,10,15,16,,22,R,0.0,0,,,,0,,3
21976,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,20,9,1,1,1.0,1,1,25.0,61,7153132.0,1:48.574,167.94,1,0.0,1
21977,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,4,6,7,7,2.0,2,2,18.0,61,7185759.0,1:51.082,164.149,1,5.0,1
21978,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,8,208,13,13,3.0,3,3,15.0,61,7197052.0,1:51.140,164.063,1,10.0,1
21979,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,3,131,2,2,4.0,4,4,12.0,61,7204287.0,1:50.353,165.233,1,-2.0,1
21980,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,1,131,5,5,5.0,5,5,10.0,61,7206291.0,1:49.916,165.89,1,0.0,1
21981,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,13,6,6,6,6.0,6,6,8.0,61,7217009.0,1:50.509,165.0,1,0.0,1
21982,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,18,1,8,8,7.0,7,7,6.0,61,7236486.0,1:51.740,163.182,1,1.0,1
21983,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,815,1,14,14,8.0,8,8,4.0,61,7236952.0,1:51.926,162.911,1,6.0,1
21984,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,807,15,11,11,9.0,9,9,2.0,61,7237393.0,1:52.186,162.533,1,2.0,1
21985,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,16,10,15,15,10.0,10,10,1.0,61,7237800.0,1:49.656,166.283,1,5.0,1
21986,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,813,3,18,18,11.0,11,11,0.0,61,7241611.0,1:50.708,164.703,1,7.0,1
21987,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,821,15,10,10,12.0,12,12,0.0,61,7251026.0,1:52.007,162.793,1,-2.0,1
21988,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,822,3,16,16,13.0,13,13,0.0,61,7258293.0,1:51.706,163.232,1,3.0,1
21989,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,818,5,12,12,14.0,14,14,0.0,61,7266644.0,1:50.328,165.27,1,-2.0,1
21990,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,17,9,4,4,15.0,15,15,0.0,60,,1:49.783,166.091,1,-11.0,34
21991,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,823,207,20,20,16.0,16,16,0.0,60,,1:52.472,162.12,1,4.0,11
21992,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,820,206,22,22,17.0,17,17,0.0,60,,1:53.041,161.304,1,5.0,11
21993,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,824,206,21,21,18.0,18,18,0.0,60,,1:52.898,161.508,1,3.0,11
21994,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,819,207,19,19,19.0,19,19,0.0,60,,1:50.990,164.285,1,0.0,11
21995,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,814,10,17,17,20.0,20,20,0.0,54,,1:50.739,164.657,1,-3.0,3
21996,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,154,208,3,3,,21,R,0.0,37,,1:51.097,164.126,0,,63
21997,893,2013_R13,2013,13,Singapore Grand Prix,2013-09-22,15,817,5,9,9,,22,R,0.0,23,,1:53.052,161.288,0,,3
21998,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,20,9,1,1,1.0,1,1,25.0,55,6193701.0,1:41.380,199.388,1,0.0,1
21999,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,8,208,9,10,2.0,2,2,18.0,55,6197925.0,1:41.975,198.225,1,7.0,1
22000,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,154,208,3,4,3.0,3,3,15.0,55,6198628.0,1:41.936,198.3,1,0.0,1
22001,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,807,15,7,8,4.0,4,4,12.0,55,6217815.0,1:42.608,197.002,1,3.0,1
22002,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,1,131,2,2,5.0,5,5,10.0,55,6218956.0,1:42.539,197.134,1,-3.0,1
22003,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,4,6,5,6,6.0,6,6,8.0,55,6219890.0,1:42.709,196.808,1,-1.0,1
22004,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,3,131,4,5,7.0,7,7,6.0,55,6220399.0,1:42.471,197.265,1,-3.0,1
22005,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,18,1,11,12,8.0,8,8,4.0,55,6225963.0,1:43.073,196.113,1,3.0,1
22006,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,13,6,6,7,9.0,9,9,2.0,55,6228091.0,1:42.954,196.34,1,-3.0,1
22007,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,815,1,10,11,10.0,10,10,1.0,55,6228856.0,1:42.973,196.303,1,0.0,1
22008,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,821,15,8,9,11.0,11,11,0.0,55,6229691.0,1:42.744,196.741,1,-3.0,1
22009,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,822,3,17,17,12.0,12,12,0.0,55,6240750.0,1:43.869,194.61,1,5.0,1
22010,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,813,3,18,18,13.0,13,13,0.0,55,6243714.0,1:44.136,194.111,1,5.0,1
22011,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,819,207,19,19,14.0,14,14,0.0,55,6257279.0,1:44.477,193.477,1,5.0,1
22012,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,823,207,20,20,15.0,15,15,0.0,55,6258202.0,1:44.375,193.667,1,5.0,1
22013,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,824,206,22,21,16.0,16,16,0.0,55,6261671.0,1:44.991,192.53,1,6.0,1
22014,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,820,206,21,22,17.0,17,17,0.0,55,6266599.0,1:45.408,191.769,1,4.0,1
22015,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,818,5,16,16,18.0,18,18,0.0,53,,1:44.090,194.197,1,-2.0,12
22016,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,817,5,12,13,19.0,19,19,0.0,52,,1:42.947,196.353,1,-7.0,13
22017,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,16,10,14,14,20.0,20,20,0.0,50,,1:44.095,194.188,1,-6.0,4
22018,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,17,9,13,3,,21,R,0.0,36,,1:43.863,194.621,0,,4
22019,894,2013_R14,2013,14,Korean Grand Prix,2013-10-06,35,814,10,15,15,,22,R,0.0,24,,1:46.411,189.961,0,,20
22020,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,20,9,2,2,1.0,1,1,25.0,53,5209301.0,1:35.317,219.322,1,1.0,1
22021,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,17,9,1,1,2.0,2,2,18.0,53,5216430.0,1:34.587,221.015,1,-1.0,1
22022,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,154,208,4,4,3.0,3,3,15.0,53,5219211.0,1:35.991,217.782,1,1.0,1
22023,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,4,6,8,8,4.0,4,4,12.0,53,5254906.0,1:35.877,218.041,1,4.0,1
22024,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,8,208,9,9,5.0,5,5,10.0,53,5256626.0,1:35.516,218.865,1,4.0,1
22025,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,807,15,7,7,6.0,6,6,8.0,53,5260916.0,1:36.482,216.674,1,1.0,1
22026,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,821,15,14,14,7.0,7,7,6.0,53,5280931.0,1:36.499,216.636,1,7.0,1
22027,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,3,131,6,6,8.0,8,8,4.0,53,5281324.0,1:34.650,220.868,1,-2.0,1
22028,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,18,1,10,10,9.0,9,9,2.0,53,5290122.0,1:35.549,218.79,1,1.0,1
22029,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,13,6,5,5,10.0,10,10,1.0,53,5298564.0,1:37.001,215.515,1,-5.0,1
22030,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,814,10,12,12,11.0,11,11,0.0,53,5307873.0,1:37.407,214.617,1,1.0,1
22031,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,818,5,17,18,12.0,12,12,0.0,52,,1:35.895,218.0,1,5.0,11
22032,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,817,5,16,16,13.0,13,13,0.0,52,,1:35.020,220.008,1,3.0,11
22033,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,16,10,22,17,14.0,14,14,0.0,52,,1:37.367,214.705,1,8.0,11
22034,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,815,1,11,11,15.0,15,15,0.0,52,,1:35.845,218.114,1,-4.0,11
22035,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,813,3,15,15,16.0,16,16,0.0,52,,1:37.423,214.581,1,-1.0,11
22036,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,822,3,13,13,17.0,17,17,0.0,52,,1:37.856,213.632,1,-4.0,11
22037,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,819,207,20,20,18.0,18,18,0.0,52,,1:37.489,214.436,1,2.0,11
22038,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,820,206,18,19,19.0,19,19,0.0,52,,1:38.713,211.777,1,-1.0,11
22039,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,1,131,3,3,,20,R,0.0,7,,1:41.202,206.569,0,,29
22040,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,823,207,19,21,,21,R,0.0,0,,,,0,,3
22041,895,2013_R15,2013,15,Japanese Grand Prix,2013-10-13,22,824,206,21,22,,22,R,0.0,0,,,,0,,3
22042,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,20,9,1,1,1.0,1,1,25.0,60,5472187.0,1:28.116,209.383,1,0.0,1
22043,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,3,131,2,2,2.0,2,2,18.0,60,5502010.0,1:28.816,207.732,1,0.0,1
22044,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,154,208,17,17,3.0,3,3,15.0,60,5512079.0,1:28.796,207.779,1,14.0,1
22045,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,13,6,5,5,4.0,4,4,12.0,60,5513879.0,1:28.886,207.569,1,1.0,1
22046,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,815,1,9,9,5.0,5,5,10.0,60,5516016.0,1:28.503,208.467,1,4.0,1
22047,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,1,131,3,3,6.0,6,6,8.0,60,5524662.0,1:29.052,207.182,1,-3.0,1
22048,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,8,208,6,6,7.0,7,7,6.0,60,5540175.0,1:27.679,210.426,1,-1.0,1
22049,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,814,10,12,12,8.0,8,8,4.0,60,5545055.0,1:29.300,206.606,1,4.0,1
22050,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,16,10,13,13,9.0,9,9,2.0,60,5546921.0,1:28.419,208.665,1,4.0,1
22051,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,817,5,11,11,10.0,10,10,1.0,60,5548424.0,1:28.831,207.697,1,1.0,1
22052,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,4,6,8,8,11.0,11,11,0.0,60,5550484.0,1:28.709,207.983,1,-3.0,1
22053,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,813,3,18,18,12.0,12,12,0.0,60,5551138.0,1:29.012,207.275,1,6.0,1
22054,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,818,5,14,14,13.0,13,13,0.0,59,,1:29.280,206.653,1,1.0,11
22055,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,18,1,10,10,14.0,14,14,0.0,59,,1:28.814,207.737,1,-4.0,11
22056,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,821,15,16,16,15.0,15,15,0.0,59,,1:28.682,208.046,1,1.0,11
22057,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,822,3,15,15,16.0,16,16,0.0,59,,1:28.928,207.471,1,-1.0,11
22058,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,820,206,22,22,17.0,17,17,0.0,58,,1:30.335,204.239,1,5.0,12
22059,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,824,206,19,19,18.0,18,18,0.0,58,,1:30.171,204.611,1,1.0,12
22060,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,807,15,7,7,19.0,19,19,0.0,54,,1:28.947,207.426,1,-12.0,26
22061,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,17,9,4,4,,20,R,0.0,39,,1:29.500,206.145,0,,91
22062,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,819,207,21,21,,21,R,0.0,35,,1:32.907,198.585,0,,9
22063,896,2013_R16,2013,16,Indian Grand Prix,2013-10-27,68,823,207,20,20,,22,R,0.0,1,,,,0,,4
22064,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,20,9,2,2,1.0,1,1,25.0,55,5886106.0,1:43.893,192.451,1,1.0,1
22065,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,17,9,1,1,2.0,2,2,18.0,55,5916935.0,1:44.364,191.583,1,-1.0,1
22066,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,3,131,3,3,3.0,3,3,15.0,55,5919756.0,1:44.458,191.41,1,0.0,1
22067,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,154,208,6,7,4.0,4,4,12.0,55,5920908.0,1:44.301,191.699,1,2.0,1
22068,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,4,6,10,11,5.0,5,5,10.0,55,5953287.0,1:43.434,193.305,1,5.0,1
22069,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,814,10,11,12,6.0,6,6,8.0,55,5964280.0,1:45.786,189.007,1,5.0,1
22070,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,1,131,4,4,7.0,7,7,6.0,55,5965373.0,1:45.463,189.586,1,-3.0,1
22071,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,13,6,7,8,8.0,8,8,4.0,55,5968992.0,1:45.447,189.615,1,-1.0,1
22072,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,815,1,8,9,9.0,9,9,2.0,55,5977304.0,1:45.435,189.637,1,-1.0,1
22073,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,16,10,17,18,10.0,10,10,1.0,55,5979363.0,1:45.609,189.324,1,7.0,1
22074,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,813,3,14,15,11.0,11,11,0.0,55,5982095.0,1:45.530,189.466,1,3.0,1
22075,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,18,1,12,13,12.0,12,12,0.0,55,5989873.0,1:46.336,188.03,1,0.0,1
22076,897,2013_R17,2013,17,Abu Dhabi Grand Prix,2013-11-03,24,821,15,16,17,13.0,13,13,0.0,55,5990401.0,1:45.974,188.672,1,3.0,1
